name,text
X51007391372,"Fy EAGLE ENTERPRISE
Par hrertiny

aLhM PSS. 14/11
TRAHAN ""regina BUKIT: SERDANG,
43300 SEFI KEHERNGH,
SLAM
Tei: 03-89933193 Fax: 03-89433143
“GST Os 001653156224

TAX INVOICE .
RECEIPT 8: CSOOIGOS2F DATE: 24/05/2018
SALESPERSON + TIME: 69:21:09

CASH TER + USER

ay wr anon
(RH) (RR)

15896 <CO 22.00
SR:EPCS AA ENERGIZER(E?. ee
1S 22.00

89:
$3:8F 8PCS AAA eHERGITER(E0, SCF 3.00
READY SKD AA GPC 1215874 (0. Pit) “EF
QUANTITY

om RR

TOTAL
‘CASH .
CHANGE 6.00
GST SUMMARY
core AzOUNT % TAXSANT
SR 49.06 é 2.94
Zé

TAX TOTAL: 2.94

Geos SOLD ake sane jfETUReAELe,
THANK YOU. :

"
X51007419197,"TQ £048 SHOPPING WAT im Sf4¥S.c0en
PUSAT OAGANGAN Pst LEQ CAMANSARA

UNIT 18, BLOCK A,PUSAT DAGANGAN PHELEO DAMANSARA,

NO. 9, LALAN 16/33 S63SC, PETAUNG LAYASILAN
epN€WScaceling 1 1805 84 123: :
My NES reine Smynews.com my
MYNEWS ACTAN, $9(306295.2) FKA BISON STORES $3
TAX ALG 10 CBP GOOTCSIS EES

GOR

ary aRKE SC AMT
G? GREENCERL EXTAA HEAVY DUTY AAA 402
: 6.08 cco 6£0 $8

$08 TOTAL 6.00
” GRAND TOTAL 620

CASH $9.00 Ma so.ee
"" CHANGE OUE t4.c0

TOTAL QTY :

$8 3: 0% GOOss: = 6.00 Tax; O66

28/56/2018 3:15:38 AM
SRL 1856 - 6O8 - 9562-- 7806180322

PRICE LS GST INCLUSIVE

"
X51007579726,"rapidKt
TAX INVOICE

RAPIO RAIL SL: BHD
“Mod JALAN PU TAGS, *
OFF JALAN LAPANGAN TERBANG SUBANG
PETALING JAYA SELANGOR 47201
GST Reg Mo: 601345261568

OTP Sale receipt

SC , 224G00SUBS—- 11002
Agent 10: 114500
SHIFT 10 : 38596
Transaction, 89
Oate : 18/06/2018 C&.18.00

‘Ooscription ~~"" Quantity Amount Y44
(Rea) soso

Moxa nb 3097352783
Balanco bolero RAE 1.90
Balance afer RMIT 40

ING Releas RM YW 1
Rasead Fee eccaeeene han eee e h IO OR
Total RM 30.00
Rowing Ru0 OO

B RAO.CO
G3T Summary Ainount ost
SRaGST 0 COR R050 RAO 00
ES2GST 0.CO%,> RM 2050 R069
Paymornt modo freaunt
Cash REA 30.00

toforcnce *

Please rotuintacerpi for

Date printed 19/06/2018 C218 08
"
X51007843145,"bob 1D
TAX INVOICE

BHPetrol Permas Jaya 2
LOT PTD 101031
Jalan Permas 10/10
81750 Masai, Johor
Esjay Fuel Enterprise
co. REG. NO; 001011128-1
GST REG. NO; 000153358336

30-06-2018 09:09:49 Cashier: 465
Invoice No: 1-642195
Prepay Chit Number: 12091

Sn

TOTAL SALES RM 50.00
ROUNDING ADJ RN 0.00

CASH RM 50.00

Prepay Deposit RM 50.00
Prepay Refund RM 0.00

GST SUMMARY Amount RM Tax RM
R: Relief* 50.00 0.00
#Relief under Section 56(3)(b)GST Act 2014

Thank You For Shopping At BHPetromart
Customer Service 1-300-22-2828
"
X51007846269,"UNIHAKKA INTERNATIONAL SDN BHD
04 Jun 2018 18:28

(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR180604021 70527
Item Qty Total
SR 100100000006- Pork |
RM2.54 1 RM2.54
SR 100100000060- 4 Vege .
RM35.13 1 _RM5.18

Total Amount: RM7.72
GST @0%: RM0.00
Rounding: -RM0.02

Nett Total: RM7.70

Payment Mode . Amount

CASH RM7.70

Change RM0.00

GST Summary Amount(RM) Tax(RM}

SR = GST @0% 7.72 . 0.00
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!
Like and Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51007846270,"A ES
bh to. /
& hes ;

an ta
Ee rae ae ae
[eth VANE vi \ j

EN 2y
"" a oA Et see it 3 r
‘ en ""ot . a d

MOONLIGHT CAKE HOUSE SDN BHD 862725-U
(GST Reg No: (10155928048)
No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya
91750 Johor Bahru, Johor. Tel No.: 07-387 3322
www moon) ightcake.com

ee ee ee eee cee i ee re

Member Number: 3000000100068587

TAKE AWAY

Butter slice Cheese *# 1 RM4.15 ST
Discount RM-0.20
Europe Bun ## | RN3.70 ST
Discount RM-0,18
Green Tea.Mochi * ] RM3.30 ST
Discount | RM-0. 16
Toast (B) - Coffee Cream Ch 1 RM7.85 ST
Discount RM-0 39
Walnut Multigrain ## 1 RM3.95 ST
Discount RM-0.19

Total (Incl GST) RN21.83
Rounding RMO 02

Grand rotalRM2 | 85

Total Paid RM50.00
Change RM28.15

Discount Summary

Discount RM1.12

—_-- me ee ee ee en em eT

GST Summary

ee ee na et ee en a ewe ween ee eee ed te me me me te

6ST Summary Item Amount(RM) GSTCRM)
ST = 0% F  -21.83 0.00
NS = 0% 0 0,00 0.00

04/06/2018 18:17:54
"
X51007846286,"PCL XL error

Warning:

ILlegalMediaSource

HoSop—e—

UNIHAKKA INTERNATIONAL SDN BHD
09 Jun 2018 18:23

(867388- -U)
12, Jalan Tampoi. 7/4, Kawasan Perindustrian
~ 5 Tempo 1200 Johor Bahru, Johor

: TAX INVOICE
Invoice # : mtstonoay 70%
Item Qty Total
SR 100100000035- 1 Meat +3 Vege
RM6.69 | ot RM6.69
SR 100100000015- Vegeta

RM1. 03 Re Po RM1.03

Total Amount: RM7.72
GST @0%: RMO. 00 -

_ Rounding: ; -RMO. 02

Nett Total: RM7. 70

Part Mat ce | Amount

CASH RM7.70

Change . a RM0.00

GST Summary , . Amount(RM) Tax(RM)

SR = GST @0% a 7.72 0.00
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!
Like and Follow Us on Facebook!
Facebook.com/BaiWangRice
"
X51007846301,"fob y) 120

_UNIHAKKA \ INTERNATIONAL SDN BHD

ean tT “Total Amount: RMB. 48

~ GST, @0%: RMO.00

} ~ Rounding: RMO. 02
“Nett Total: RMB. 50

“Amount .

ce pent)

“SR = GST @0% 7 a 84s oe 9.00

GST T REG #0006561 95584
BAR WANG RICE@PERMAS JAYA
“Thank You & Come Again!

Like and Follow Us on Facebook!
Facebook. com/BarWangRice
"
X51007846302,"Rode 2:
MOUNLIGHT CAKE HUUSE SON BHD 80Z7Z5-U
(GST Reg No: 001559298048)
No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya
81750 Johor Bahru, Johor. Tel No.: 07-387 3322
www noon lightcake .com

es we me es re ee ee ee te ee ee ee ee te nee re ee re es ene es ee ee ee ee

Table + Counter
Invoice No: SP~nul] -18/06/09- 1013481
Date : 09/06/2018 18:47:29

Payment Type: Cash
Member Number: 3000000100068587

es ee ee ce es ee a ee ee ee ee ee ee i ee re ee ee re re ee a ee ee ee eee

TAKE AWAY
T-Butter Sugar Bun ## RM2.25 ST
Discount RM-0.45
T-Cookie Cream Bun +## 1 RN3.20 ST
Discount RM-0.16
T-Green Tea Mochi *# ] RM3.30 ST
Discount RM-0, 16
T-Pastry Chicken Floss ## 1 RM3.20 ST
Discount RM-0.16
T-Saha Bread #4 | — RM4.60 ST
Discount RM-0.23
Total (Incl GST, 0%) RM15.39
Rounding RMO.01

grand Total RM 15. 40

Total Paid RM50 . 00
Change RM34 60

Discount Summary

Discount RM1.16

GST Summary

me ae me a i ee a ee ee eee ee ee ee ee ee ee ee Oe ee ee

GST Summary Item Amount(RM) GST(RM)
ST = 0% 5 15.39 0.00
NS = 0% 0 0.00 0.00

09/06/2018 18:47:30
"
X51007846305,"Oe °
a ee 4
p qe j i.e Oy OFS
ey pee a OF el.
“od Ly tae a feet Bet
4 i

AEON CC. (M) BHD (126928-H)
IBD FLR, AEGN TAMAN MALURT st
JUN JEJAKA, TAMAN MALURI
CHERAS, 55100 KUALA LUMPUR
GST 1D ; 002017394688
SHOPPING HOURS
SUN-THU: 1000 HRS ~ 2230 HRS

“SAT:

FRE 1000 He AAO. Hs
ix 0 x 900001038558, “16. G6SR
CHEK HUPZINI
Item promo @12.99 ~2 51
1X “000006429720 10. 28SR
MS SUM. ENZO-RT
1X 00000 05457342 18, 50R
VALENCIA ORANGE
1x go0000812627 10,608
US RED GLOBE
1x 000908424533 16.5058
CN PEAR | a
x: x 000004023432 | 14,.008R
Oo OCHNFUUTSAP 45 ,
1x 000008626349... 10..S05R

AUS. SEEKA KIWI

| -Ttem promo €9.00 -|,90
1x GGOOO7773877 7, 908R
CHILE ANGELENS
1x 009000388658 2.09
CUT FRUITS 1.99
, Ix « ouoszs122 4 ,80SR
“CHERRY SUNGOLD
1x 000007802317 18.905
TURKEY CHERRY 2 oe
{tem promo ef, 90 -7,00
ty GOQC00 135412 & QOS
SUSHI SET-PTC
Sub-tota| 127.3
Total Sales Incl GoT 127.31
Rounding Adj ~(),02
Total After Adj Incl GST 127.35
CASH 150.00
Item fount 12 Caange Amt 22.09
Invoice No: 2018061010100170023
GST Summary Amount Tax
SR @ Oh 127.37 0.00
Total , 127.37 0.00
10/06/2018 13:04 1010 O17 0170023.

0252628 PJ CST ZAHIR

REGULAR STAMP(S) : 4
BONIS STANP(S) : 0
TOTAL STANP(S) : 4

AEON Stamps Loyalty Program ""Product(s)”
sold are neither exchangeable nor
refundable

~ AEON PERMAS JAYA
TEL 1-300-80-AEON (2366)
THANK YOU FOR YOUR PATRONAGE

Mu smug Inn

Cn eel
"
X51007846307,"UNIHAKKA INTERNATIONAL SDN BHD
12. Jun, 2018 18:18

*(867388- -U)

42, Jalan Tampoi 7/4,Kawasan Perindustrian

_ Tampol, 81200 Johor Bahru, Johor
a . “TAX INVOICE
“Invoice # * OR18061 202170371
“Item Qty Total
SR 100100000006-.Pork
RM254 0° 1 RM2.54

SR. 1001 00000060: 4 Vege
RMB, 18 1 RM5.18

Total Amount: RM7.72
GST @0%: RMO.00
Rounding: -RM0.02

Nett Total: RM7.70

Payment Mode Amount

CASH RM7.70

Change RMO0.00

GST Summary Amount(RM) ss Tax(RM)

SR = GST @0% 17200 0.00
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!
Like and Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51007846309,"N0So228

UNIHAKKA INTERNATIONAL SDN BHD
a Jun, 2018 18:32

--(867388- U)
12, Jalan Tempo) 7/4,Kawasan Perindustrian

~ Ve

Tampei 81206 | Johor E Bahru, Johor

- - TAX INVOICE -

Invoice #. OR18061 102170340
Item _ Qty . Total
SR 100100000015- Vegetable
RM1.03 Ae -RM4.12
SR 100100000086. Fried Noodle (S)
RM1.88 { RM1.88

Total Amount: RM6.00
GST @0%: RM0.00
Nett Total: RM6.00

PaymentMode a Amount

CASH RM6.00

_ Change RMO0.00

GST Summary Amount(RM) Tax{RM)

SR = GST @0% a 6.60 0.00
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!
Like and Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51007846325,"DE LUXE CIRCLE FRESH MART § SON BHD
“(Mutiara Rini 16)
Co Reg No: 197887- WW. GST No: 001507647488
| No, 86&91, Jalan Utarna,
elaman.t Mubla Rini, 81300. Skudai, Johor.
ye he cel: 016-7780546

Sh aceamene mmm we meroem an mere A dae tn ns oe ne ane ee a ae emt oe me em come fem mime

02/06/18 02:29:13 pm
02/06/18 02:29:34 pm

Q.95*1 0.95 2

“ 853815002380
“King. Oyster: Mushroom - -Unit ans Unit

6936489102000 3.50%1 3.50 2
~ LKK Kum Chun Oyster Sauce 7704
“078895129052 — ses"" 5.65 2
“Whole Chicken | ce ,
“2006031014359 10.991. 306 14.38 Z
JTTEM! 3 Total 25.85
QTY Be ROUNDING 0.00
TOTAL SAVING: 0.06 TOTAL 25.85
TENDER
Cash 50.00
CKANGE 24.15
GST Analysis Goods Tax Amount
S = 6% 0.00 0.00
z= O% 25,85 0. 00

MEMBER 9000036581 Points Earned: 25
Member: WONG SHOO YUEN
*Thank You. See Yau Again I!
*Customer Care Line ; 012-7092889
*custamerservice@deluxegraups.com
"
X51007846326,"Ay 1040 2 oan
LEMON TREE RE STAURANT

“TU FOODS SON BHD
a -(4179227A)
GST.001085747200
No. 3, Jalan Permas 10/3,
Bandar Baru Perinas Jaya, 81750 Masai, Johor

O7 3823455,

OIGENO “00014769 :
TERR oh a 6 42: 02 F M

any DESCRIP TION AMT

2 06-MeeMamak @9.80 9.80 SR
Vs xX: SKY JUICE @0.50 “0.50 SR
: “le e. :
os “SUB TOTAL 10.30
: D0% 0.00
OUNDING ADJ 0.00
o OTALAMOUNT 10.30
CASH 11.00
CHANGE AMT | 0.70
ITEM COUNT: 2 a
“GSTS Summary Amount Tax
“SRY 10.30 0.00
Total 10 30... 0.00

. THAN YOU FOR YOUR PATRONAGE
= EL EASE COME AGAIN
LIKE US ON FACEBOOK

"
X51007846350,"620

PASARAYA CINWA SDN BH
(1113440A)

NO.6, 8, 10& 12 JALAN PERMAS 4/3
BANDAR BARU PERMAS JAYA,
81750 JOHOR BAHRU, JOHOR.

TEL | 07-3881722 FAX : 07-3873971
GST ID : 000931172382

JAX INVOICE
Doc No. : CS 701076695 Date: 15 B/OG/2018
Cashier * JULIANA Time: 09:40:00
Salesperson JULIANA Ref.:
- —-(G8T)—«(@ST)
jtem Oty S/Price_ S/Price = Amount Tax.
9557821042500 2.50 2.50 2.50 SRO
YELLOW ROCK SUGAR 250
2200056 1 2.80 2.80 2.80 SRO
GREEN BEAN. — 280G
9556804200008 890 8.90 8.90 SRO
ROYAL UMBRELLA BERAS WANGI 1KG
Total iy, ns 14.20
Total Sales (Excluding GST) : 14.20
Discount : 0.00
Total GST 0.00
Rounding : 0.00

Total Sales (Inclusive af GST) : 14,20

CASH : 20.20
Change : 6.00

GST SUMMARY =
Tax Code % Amt(RM) Tax (RM)

SRO 0 14.20 0.00
Total : 14.20 0.00 |

(300DS SOLO ARE NOT RETURNABLE, THANK YOU
** RE-PRINT ™
"
X51007846353,"Nokse2
THE TOAST F&B SDN BHD (965752-T)
LOT 2110&2111 JALAN PERMAS UTARA
BANDAR BARU PERMAS
81750 JOHOR BAHRU JOHOR
Tel: 07-3886880
GST ID No. 002069884928

TAX INVOICE
PSa4 48065765 16/06/201 8
S/P: POS1 Loc: PMS
Walk In
Table: | 7) 24 |
Hen Qty ‘U. Price Disc Amount RM
230 MONGOLIA CHICKEN

| 9.40 0.00 9408
101 BUTTER KAYA

‘| 7.35 0.00 2.3558
205 MEE HUN KUEY

‘ 8.00 0.00 8.00 S
412 NESLO (ICE)

‘| 4.25 0.00 4258S
432 HONEY RED TEA (ICE)

‘ 415 0.00 4158
Total Items: 5
Sub Total RM ; 28.15
Less Discount: 0.00
Round: 0.00
Total Due (GST Inc): 28.15
Paid: Cash 50.00
Change: 21.85

S:GST(0%): 28.15 0.00

Plaase Come Again!

16/06/2018 06:18:49 pm
"
X51007846357,"a
are “
Roe
-_ 8 vA ene
BE Pant 4
~ $
ha

KEDAT RUNCIT. BH
-NO.17. JALAN PERHAS 1/7.
ake BARU PERMAS . JANA.

“81750, NASAL.

(GST: 001019043840)
TAK TNVOTCE

IL cas

#195 360 01/08/2018

O1 CLERKOI. a8 -a0000
INVOICE: No: “gs2949 io

SBILL x

2x 1.00 R200 2
#RUNCIT © -
1x 7.80 RH? 80 7
*RUNCIT

4x. 2.20 RNB. 60 7
#RUNCIT 7
1x 1.80 RHI. 80 2-

ACD) ,

2x 4.5 RH9. 69 2
-RUNEIT |

1k 14.00 R14. 00 2
*RUNCTY ,
SUBTOTAL Rna3. 40
ZERO AY ANT RH. 40

0% 2 RHO. 00

i ITER AAT RHA. 40

RM43. 40-
"
X51007846366,"Abo by

AEON CO. (M) BHD (126926-H)
3RD FLR, AEON TAMAN MALURI SC

JLN JEJAKA, TAMAN MALURI
CHERAS, 55100 KUALA LUMPUR

“GST ID + 002017394888
SHOPPING HOURS

SUN-THU: 1000 HRS - 2230 HRS

FRI-SAT: 1000 HRS ~ 2300 HRS

Oe 0 Neel NO ke he EFS OOF ate ERG AR Rd OTE Oey Otek Ele DA OO, BF) ET A OM MOA Pel 16, O10 OAL! LOnt CYR RP FOE OM RY ON Od Bae OO Ome BAG

1x 000001082678 14, 855R
PREMIER 4X2005
Item promo @10.99 | -3.85
Ix 000003384541 13, 865R
APACHE BLACK &
1x 000006420611 15,00SR
SUPER ESSENSO M |
Item promo @13,76 1,25
Sub-total 38 60
Total Sales Inc] GST 38.80
Total After Adj Inc]. GST 38.60
CASH 50.00

Item Count 3 Change Amt 11.40
Invoice No: 2018061210100070265

GST Summary Amount Tax
SR @ 0% 38.60 0.00
Total 38.60 0,00
12/06/2018 19:40 1010 007 0070265

0306651 PJ NUR AYU

REGULAR STAMP(S) : 1
BONUS STANP(S) : 0
TOTAL STAMP(S) =: 1

AEON Stamps Loyalty Program “Product(s)”
sold are neither exchangeable nor
refundable

AEON PERMAS JAYA
TEL 1-300-80-AEON (2366)
THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN

cn

SALE WEINER
"
X51007846368,"hobo 6
GRANDMA HOMES RESTAURANT
(JM0840871-W)
NO. 3 & 5, JALAN PERMAS 11.
BANDAR BARU PERMAS JAYA,

81750 MASAI,

JOHOR

GST ID:
_ | TAX INVOICE |

_ Receipt#: CS00001615 Table: 12
Staff: Date: 13/06/2018
Cashier: USER Time: 19:47:00
Neecrip.ion Qty Price Amt Tax
—_ 4 3.50 14.00 SR-

{ 3.00 3.00 SR-
1 3.00 3.00 SR-
{ 8.00 6.00 SR-
{ 250 2.50 SR-
1 34.00 34.00 SR-
1 35.00 35.00 SR-
1 28.00 28.00 SR-
“COFFER) 1 1290 12.90 SR-
° i 108.00 108.00 SR-
mo a 1 85,00 + 85.00 SR-
Mave a 1 §2.00 52.00 SR-
- | 1 24.00 24.00 SR-
{ 2.50 2.50 SR-
1 1290 12.0 SR-
1 450 4.50 SR-
|
1
1
{

(OFFER)

T02

~ Total 2447380

Total Sales (Excluding GST) : 473.30
Discount : 0.00

Service Charge : 0.00

Total GST : 0.00

Rounding : 0.00

Total Sales (Inclusive of GST) 473.30
CASH _ 500.00

CHANGE 26.70

aT. ee

GST SUMMARY

JaxCode % Amt(RM) Tax (RM)
SR-0 0 473.30 0.00
Total: 473.30 0.00

# indicated this tax code belong to service
charges.

GOODS SOLD ARE NOT RETURNABLE, THANK YOU.
"
X51007846370,"An boF

UNIHAKKA INTERNATIONAL SDN BHD
16 Jun 2018 18: 25

(867388- -U)
12, Jalan Tampoi_, 7/4,Kawasan, Perindustrian =
_ Tam 0i,8 po debe ba Johor OO

: Total
oR TOO T00000035- Meat #3 Vege en
RM669 Lo RM6.69 -
SR. 100100000015. Vegetable

RM1.03 a | a /RM1.03

“Total Amount: M7. 22
| @ST. @0° %0: RMO. 00
“Rounding: -RMO. 02

~ Nett Total: RM7. 70

fementMete bos ree Amount

| sSicnaam : Arvount RM Tax{RM)
SR = GST @0% a Q “71.72 0.00
GST REG yoo0es6+ 95584
BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!
Like and Follow Us on. Facebook!
Facebook.com/B atWangRice

"
X51007846388,"tg

MaAAD? >
J we 7 ore

UNIHAKKA INTERNATIONAL SDN BHD
18 Jun 2018 18:29

(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR18061802170501
Item Qty | Total
SR 100100000035- 1 Meat + 3 Vege
RM6.69 1 RM6.69
SR 1001000001 70- Imported Veggies
RM1.50 1 RM1.50

Total Amount: RM8.19
GST @0%: RMO.00
Rounding: RM0.01
Nett Total: RM8.20

Payment Mode Amount

CASH RM8.20

Change RM0.00

_GST Summary Amount(RM) Tax(RM)

SR = GST @0% 8.19 0.60
GST REG #000656 195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!
Like and Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51007846391,"Nobo 1,
UNIHAKKA INTERNATIONAL SDN BHD
20 Jun 2018 18:15
(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR180620021 70346
Item | Qty Total
SR 100100000035- 1 Meat + 3 Vege
RM6.69 1 RM6.69

SR 1001000001 70- Imported Veggies
RM1.50 1 RM1.50

Total Amount: RM8 19
GST @0%: RM0.00
Rounding: RM0.01
Nett Total: RM8.20

Payment Mode Amount

CASH oe RM8.20

Change RM0.00

GST Summary . Amount(RM) | Tax(RM)

SR = GST @0% 819 6.00
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!
Like and Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51007846393,"MOONLIGHT CAKE HOUSE SDN BHD 00 7 im
(GST Reg No: 001559298048)
No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya

81750 Johor Bahru, Johor.
waiw.moon) ightcake .com

ee te ee ce ee eo ee ee ow me en ee en eee eee ee ae ae en ee ee re ee

Table + Counter
Invoice No: Sp-nul}-18/06/20- 1022050
Date + 90/06/2018 18:07:10

Payment Type: Cash
Member Number: 3000000100068587

ee cee eee ee ree ee ee re ee a ee meee ee ewe me me

TAKE AWAY

T-Butter slice Cheese *# ] RM4.15 ST
Discount , RM-0..41
T-Green Tea Mochi *# | RM3.30 ST
Discount RM-0.33
T-Honey Walnut #+# | RM3.70 ST
Discount RM-0.37
T-Saha Bread ¥*# 1 RM4,60
Discount RM-0.46

een ee cee ee ee ee ee ee oe oe ee

Total (Incl GST, 0%) RM14.18
Rounding RMO .02

rand Total RM 14. 70

Total Paid RM20 .20
Change RMB .00

Discount Summary

Birthday Discount RM1.57

GST Sumniary

GST Summary Item ~ Amount (RN) aST(RM)
ST = 0% 4 14.18 0.00
NS = 0% 0 0,00 0.00

20/06/2018 18:07:10

"
X51007846395,"wi fp
Gerbang Alaf Restaurants Sdn Bhd
(6535 1-M)
Licensee of McDonald’s
Lave! 6, Bangunan TH, Damansara Uptawn3
Ho .3, Jalan $821/39,47400 Petaling Jaya
sé langor
(GST 1D No: 000504564064}
McDonatd’s Mutiara Rini BT (#309)
Tel No. 07-5542-467
TAX INVOICE

HFY Side |

INYH OO3090200028 723
ORD #60 -REG #2- 24/06/2018 22:43:04
QTY ITEM TOTAL
1] L 3Nuggets 12.60
| 9Nuggets
1 Barbecue Sauce
| Sweet ana Sour Sauce

1 L Sprite

tat-in Total Cinch GST) 12.50
{otal Rounded 12.80
Cash Tendered 13.00
Change 0.20

(HOTAL TNCLUDES O% GST 0.00

Shacge le Cosi nay et 1 | oececy Dg yes A “yj
Phicdhe ss Sage Chaar Po bt eb tt LAE Ja | NM.
"
X51007846398,"N06 /02
UNIHAKKA INTERNATIONAL SDN BHD
22 Jun 2018 18:07
(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR18062202170372
Item Qty Total
SR 1001000001 70- Imported Veggies
RM1.50 1 RM1.50
SR 100100000031- 3 Vege
RM4.15 1 RM4.15
SR 100100000171-Meat Dish
RM2.83 1 RM2.83

Total Amount: RM8.48
GST @0%: RMO0.00
Rounding: RM0.02
Nett Total: RM8.50

Payment Mode Amount

CASH | RM8.50

Change RMO0.00

GST Summary Amount(RM) Tax(RM)

SR = GST @0% 8.48 0.00
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You-& Come Again!
Like and Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51007846410,"“

73 ”
i War / fog
4

’ rf * A
af 7 5 J oe
Na f

Bee
ws 2

IDEAL MENU GROUP SDN BHD
(1143655-H)
31,31A, JALAN HANG TUAH 9,
TAMAN SKUDAI BARU,
81300 SKUDAI,
JOHOR ©
GST ID : 001707421696

TAX INVOICE
Receipt #: CS10031697 Table: 10

OS Se Sere

Staff: Date: 10/06/2018
Cashier. | SMCASHIER Time: 16:23:00
Description == ty Price Amt_Tax_
AITLO BAK RICE-~SET _ 4 12 00 1200 SR
BUBBLE GREEN TEA _ 1 (0.00 0.06 SR
Total DO
Total Sales (Excluding GST - 12.00
Discourit 0.00
Service Charge: - 0.00
TotalGS7 . 0.00
Rounding . 0.00

Total Sales (Inclusive of GST) 12.00
CASH 20.00
CHANGE 8.00

RA SA as Se i

GST SUMMARY

TaxCode % Amt(RM) Tax (RM)
SRO ¢) 12.00 0.00

Total : 12.00 0.00

# indicated this fax code belong to service
charges.

THANK YOU. PLEASE COME AGAIN |!
"
X51007846412,". t
| 7 ‘ te
af tatty f f s. od wi

reege ve ‘ ee & a
¥ | i } ris f Poel foe
PPM A Sf .

f
Lm Med v Probe fa “he! ,

LAVENDER CONFECTSONERY & ney 9/B:
a aM Nd: 459702-V
LOT G29 & , AEQN Mall TEBRAU CITY,
0. , nTaLA CESA TEBRAU,
TAMAN DEA “eeRa 81100 JONCR BAHRU.
“EL : O%-364 3785
GST iN NO: 061872379904
va. « TNVOICE

te oh re tee Oe ee

. 17/08/2018 Wey 4 BOG63895
Qty Description Amount

es ce eee te ee Foe ee Lone A Oe Se See cE ow one ae

1 Okey § gr ET “AST 3.3
2 ATAG SE GE 5.4
1 PARMESAN CHEDCGAR CHES 4.
1 TOFFEE GANTSH 54
2 PG TARY 5.1
1 TAK He PE BUN 3.1

6 TOT AL 26.50
CASH : 50.00
Ct Ve M Gi E 23 5O

ae ee oe +m mee eevee _ . -_ =
comes Mr EMI ea

GST Siumnary Amount Tax
T: GST | 26.50 0.00
Z: Zero Rates 0.0 0,00

wie, lavender com. ty
THANK YOU.

1. All sales are final. Goocks sold
are not refundagle nor exchangeable.

2, Our prokets eoatain no added
preservatives, alease consume within
a day or rego ascerding to
recommendations on packaging,

3. For feechack, piease retain this
Tax Invoice. deak store manager
assistance CR droge us an amail.

4. Tax Invoise can only be issued
on the purchase date. Amendment is
not allcwsd ones issued.

Csh:C1337 LEE FING TING
POS: TO12 Skt 221805171
"
X51007846451,"fg / ba
hoS(34

PASIR EMAS HARDWARE SDN BHD
(801222-M)
(GST ID No: 000144596992)
NO 69,JALAN PENGKALAN 5,
TAMAN PASIR EMAS,
KG PASIR PUTIH,
81700 PASIR GUDANG, JOHOR.

Tel/Fax: 07-271 2406

Tax Invoice
Bill No » POS/53796 |
Date - 23/06/18 12:46:33 PM
Cashier : ash
Payment : Cash

ee ee ee ee en i ee ne ee rte ee tt

Item Oty, Price Amount
PLUG TOP 13A(BIASA-MK) @8.00
WAAN34 3 8.00 24.00 SRO
UMS 13A PLUG(SINGLE) @4.00
ST00014 3 4.00 12.00 SRO
nn Gross Amt: 36.00
GST (6%) : 0.00
Net Amt : 36.00
Received 36.00
Change : — 0.00
Round Adj. : 0.00
GST Summary Amount(RM)  Tax(RM)
SRO @ 0% — 36.00 0.00
THANK YOU

PLEASE COME AGAIN
"
